User_ID,Install_Date,Campaign_ID,Device,Country,Age_Group,App_Version
U01756,2024-01-30,C002,Android,Singapore,25-34,v2.2
U01757,2024-04-21,C006,iOS,UK,18-24,v2.3
U01758,2024-05-17,C003,Android,UK,35-44,v2.4
U01759,2024-01-20,C001,iOS,USA,25-34,v2.3
U01760,2024-03-03,C006,iOS,USA,35-44,v2.4
U01761,2024-01-20,C002,iOS,USA,35-44,v2.3
U01762,2024-02-26,C002,iOS,USA,25-34,v2.4
U01763,2024-03-03,C003,iOS,Australia,25-34,v2.1
U01764,2024-04-15,C004,Android,USA,18-24,v2.2
U01765,2024-05-13,C001,Android,UK,25-34,v2.4
U01766,2024-02-06,C001,iOS,USA,35-44,v2.4
U01767,2024-01-06,C003,iOS,USA,25-34,v2.4
U01768,2024-01-22,C001,Android,USA,18-24,v2.3
U01769,2024-04-23,C001,iOS,UK,25-34,v2.1
U01770,2024-03-19,C001,Android,India,45-54,v2.4
U01771,2024-03-27,C006,Android,France,35-44,v2.4
U01772,2024-03-28,C004,Android,France,35-44,v2.4
U01773,2024-01-15,C005,iOS,Singapore,55+,v2.2
U01774,2024-05-16,C002,iOS,Canada,25-34,v2.2
U01775,2024-04-07,C002,Android,UK,45-54,v2.2
U01776,2024-06-23,C006,iOS,UK,25-34,v2.3
U01777,2024-04-11,C001,iOS,USA,25-34,v2.4
U01778,2024-06-04,C001,iOS,Australia,45-54,v2.4
U01779,2024-04-23,C002,iOS,USA,55+,v2.3
U01780,2024-05-22,C001,iOS,India,25-34,v2.3
U01781,2024-03-21,C006,iOS,USA,35-44,v2.2
U01782,2024-05-06,C001,Android,UK,35-44,v2.1
U01783,2024-01-30,C004,iOS,USA,25-34,v2.3
U01784,2024-05-21,C004,iOS,Australia,25-34,v2.2
U01785,2024-06-22,C005,Android,USA,18-24,v2.2
U01786,2024-01-28,C001,iOS,USA,18-24,v2.3
U01787,2024-04-05,C005,Android,UK,25-34,v2.2
U01788,2024-01-07,C002,Android,USA,25-34,v2.4
U01789,2024-04-30,C006,iOS,UK,25-34,v2.2
U01790,2024-02-08,C006,iOS,Canada,45-54,v2.3
U01791,2024-05-10,C005,Android,India,25-34,v2.3
U01792,2024-06-17,C004,iOS,Singapore,18-24,v2.1
U01793,2024-02-27,C003,Android,Canada,35-44,v2.3
U01794,2024-02-01,C005,iOS,UK,25-34,v2.3
U01795,2024-04-22,C002,iOS,Canada,45-54,v2.3
U01796,2024-04-02,C001,iOS,Singapore,35-44,v2.3
U01797,2024-04-14,C002,iOS,USA,45-54,v2.4
U01798,2024-06-03,C001,Android,UK,45-54,v2.4
U01799,2024-05-17,C001,Android,Australia,35-44,v2.3
U01800,2024-03-14,C002,iOS,USA,25-34,v2.2
U01801,2024-05-06,C004,Android,India,45-54,v2.1
U01802,2024-01-31,C002,Android,Australia,25-34,v2.2
U01803,2024-01-09,C005,iOS,UK,18-24,v2.3
U01804,2024-05-15,C006,Android,USA,25-34,v2.3
U01805,2024-03-16,C001,Android,India,35-44,v2.3
U01806,2024-01-12,C001,Android,India,45-54,v2.3
U01807,2024-04-21,C002,iOS,UK,18-24,v2.4
U01808,2024-05-10,C001,Android,Canada,25-34,v2.3
U01809,2024-04-07,C002,iOS,Australia,25-34,v2.4
U01810,2024-02-29,C002,iOS,Canada,45-54,v2.3
U01811,2024-04-19,C002,iOS,Germany,55+,v2.1
U01812,2024-02-23,C002,iOS,France,25-34,v2.3
U01813,2024-02-12,C001,iOS,USA,45-54,v2.2
U01814,2024-03-07,C006,Android,India,35-44,v2.2
U01815,2024-02-22,C003,iOS,UK,35-44,v2.1
U01816,2024-05-18,C003,iOS,USA,45-54,v2.3
U01817,2024-03-13,C006,iOS,Germany,25-34,v2.4
U01818,2024-03-16,C006,Android,India,18-24,v2.4
U01819,2024-05-06,C002,Android,Singapore,35-44,v2.2
U01820,2024-03-31,C005,Android,UK,18-24,v2.2
U01821,2024-03-26,C002,Android,USA,35-44,v2.4
U01822,2024-03-21,C006,iOS,UK,35-44,v2.3
U01823,2024-02-18,C005,Android,France,18-24,v2.3
U01824,2024-01-03,C001,Android,France,18-24,v2.2
U01825,2024-04-30,C001,Android,Germany,25-34,v2.2
U01826,2024-01-23,C006,Android,Germany,18-24,v2.1
U01827,2024-05-22,C004,Android,UK,35-44,v2.3
U01828,2024-06-10,C003,Android,USA,35-44,v2.2
U01829,2024-03-17,C005,Android,Australia,25-34,v2.3
U01830,2024-06-02,C002,iOS,UK,18-24,v2.4
U01831,2024-03-14,C002,iOS,UK,25-34,v2.2
U01832,2024-03-22,C004,iOS,USA,18-24,v2.4
U01833,2024-05-05,C004,Android,UK,25-34,v2.2
U01834,2024-04-14,C001,Android,USA,25-34,v2.3
U01835,2024-04-23,C002,iOS,UK,25-34,v2.2
U01836,2024-06-11,C005,iOS,USA,35-44,v2.2
U01837,2024-02-22,C005,iOS,Singapore,35-44,v2.2
U01838,2024-05-18,C001,Android,Germany,18-24,v2.4
U01839,2024-03-31,C004,iOS,Australia,25-34,v2.3
U01840,2024-02-20,C006,Android,USA,35-44,v2.2
U01841,2024-02-11,C006,iOS,UK,35-44,v2.4
U01842,2024-01-10,C005,Android,USA,25-34,v2.4
U01843,2024-01-11,C001,iOS,UK,35-44,v2.2
U01844,2024-03-10,C004,Android,USA,25-34,v2.4
U01845,2024-03-10,C005,iOS,USA,35-44,v2.4
U01846,2024-01-06,C001,Android,Canada,18-24,v2.4
U01847,2024-04-10,C001,Android,USA,25-34,v2.3
U01848,2024-01-06,C002,iOS,UK,55+,v2.3
U01849,2024-04-06,C002,iOS,Singapore,25-34,v2.3
U01850,2024-06-28,C003,iOS,UK,25-34,v2.3
U01851,2024-04-05,C004,Android,USA,35-44,v2.1
U01852,2024-02-29,C002,iOS,UK,25-34,v2.2
U01853,2024-06-10,C006,iOS,UK,45-54,v2.3
U01854,2024-03-04,C001,iOS,France,25-34,v2.4
U01855,2024-02-29,C001,iOS,USA,35-44,v2.4
U01856,2024-01-10,C002,iOS,USA,18-24,v2.4
U01857,2024-05-23,C005,iOS,USA,35-44,v2.3
U01858,2024-06-30,C003,iOS,Germany,35-44,v2.4
U01859,2024-04-18,C004,iOS,Germany,18-24,v2.4
U01860,2024-02-12,C001,Android,UK,45-54,v2.3
U01861,2024-06-09,C005,iOS,Germany,25-34,v2.3
U01862,2024-03-16,C001,Android,Australia,45-54,v2.2
U01863,2024-03-23,C004,iOS,Australia,18-24,v2.3
U01864,2024-02-22,C005,Android,USA,35-44,v2.3
U01865,2024-02-23,C006,Android,Australia,45-54,v2.2
U01866,2024-05-14,C004,iOS,USA,18-24,v2.3
U01867,2024-01-02,C002,iOS,Australia,25-34,v2.3
U01868,2024-01-16,C004,Android,UK,35-44,v2.4
U01869,2024-03-29,C004,Android,USA,45-54,v2.4
U01870,2024-05-29,C004,iOS,Germany,55+,v2.3
U01871,2024-06-13,C004,iOS,UK,35-44,v2.2
U01872,2024-03-08,C003,iOS,USA,35-44,v2.3
U01873,2024-05-27,C005,Android,USA,45-54,v2.4
U01874,2024-06-20,C006,iOS,UK,18-24,v2.2
U01875,2024-06-06,C001,iOS,France,25-34,v2.4
U01876,2024-01-14,C001,Android,USA,25-34,v2.3
U01877,2024-01-31,C001,iOS,Germany,35-44,v2.3
U01878,2024-05-13,C002,iOS,Canada,18-24,v2.2
U01879,2024-06-11,C005,Android,France,25-34,v2.3
U01880,2024-03-05,C004,iOS,USA,25-34,v2.1
U01881,2024-04-03,C005,Android,USA,25-34,v2.3
U01882,2024-02-18,C002,iOS,Germany,18-24,v2.3
U01883,2024-05-14,C001,Android,USA,45-54,v2.4
U01884,2024-05-08,C006,Android,UK,25-34,v2.3
U01885,2024-01-12,C006,Android,USA,18-24,v2.3
U01886,2024-01-08,C005,Android,Singapore,35-44,v2.3
U01887,2024-05-01,C004,Android,USA,18-24,v2.3
U01888,2024-06-05,C006,iOS,Germany,45-54,v2.2
U01889,2024-04-17,C005,iOS,USA,35-44,v2.3
U01890,2024-05-19,C002,Android,Australia,35-44,v2.3
U01891,2024-06-21,C005,iOS,Australia,45-54,v2.3
U01892,2024-04-03,C003,Android,USA,45-54,v2.4
U01893,2024-01-17,C001,Android,UK,25-34,v2.2
U01894,2024-01-12,C002,iOS,USA,18-24,v2.4
U01895,2024-01-01,C002,iOS,UK,25-34,v2.4
U01896,2024-01-23,C003,iOS,UK,18-24,v2.4
U01897,2024-02-17,C002,Android,UK,18-24,v2.1
U01898,2024-06-12,C002,iOS,Australia,18-24,v2.4
U01899,2024-06-13,C006,Android,Germany,35-44,v2.3
U01900,2024-04-07,C004,iOS,UK,25-34,v2.2
U01901,2024-02-18,C002,iOS,Singapore,25-34,v2.3
U01902,2024-01-24,C003,iOS,USA,35-44,v2.3
U01903,2024-06-10,C004,iOS,India,35-44,v2.2
U01904,2024-05-25,C001,Android,USA,45-54,v2.4
U01905,2024-02-23,C002,Android,Canada,35-44,v2.2
U01906,2024-05-11,C005,iOS,USA,18-24,v2.2
U01907,2024-06-17,C004,iOS,USA,25-34,v2.3
U01908,2024-06-17,C003,iOS,Australia,35-44,v2.4
U01909,2024-01-03,C001,iOS,USA,45-54,v2.2
U01910,2024-04-01,C002,iOS,UK,18-24,v2.4
U01911,2024-04-26,C004,Android,Germany,25-34,v2.2
U01912,2024-04-05,C004,iOS,USA,18-24,v2.4
U01913,2024-02-29,C004,Android,USA,25-34,v2.4
U01914,2024-05-27,C002,iOS,USA,55+,v2.4
U01915,2024-06-27,C006,iOS,Singapore,35-44,v2.2
U01916,2024-03-26,C005,iOS,UK,45-54,v2.2
U01917,2024-03-29,C002,iOS,UK,18-24,v2.4
U01918,2024-03-18,C002,iOS,France,25-34,v2.4
U01919,2024-02-09,C004,Android,USA,25-34,v2.3
U01920,2024-04-30,C003,iOS,UK,25-34,v2.3
U01921,2024-04-28,C004,Android,UK,18-24,v2.4
U01922,2024-02-04,C002,iOS,USA,35-44,v2.4
U01923,2024-06-01,C002,iOS,USA,35-44,v2.3
U01924,2024-02-26,C006,iOS,UK,25-34,v2.3
U01925,2024-01-01,C004,Android,India,35-44,v2.2
U01926,2024-02-18,C001,iOS,UK,25-34,v2.2
U01927,2024-02-08,C002,iOS,France,18-24,v2.4
U01928,2024-04-17,C001,iOS,USA,18-24,v2.4
U01929,2024-03-29,C004,iOS,France,45-54,v2.1
U01930,2024-03-22,C001,iOS,Australia,18-24,v2.4
U01931,2024-06-20,C002,Android,USA,25-34,v2.3
U01932,2024-06-03,C005,Android,USA,35-44,v2.4
U01933,2024-05-16,C006,iOS,UK,25-34,v2.4
U01934,2024-06-21,C001,iOS,India,35-44,v2.2
U01935,2024-05-11,C005,Android,USA,18-24,v2.2
U01936,2024-02-01,C005,iOS,UK,35-44,v2.3
U01937,2024-04-18,C002,iOS,France,25-34,v2.2
U01938,2024-04-01,C002,iOS,USA,18-24,v2.2
U01939,2024-01-10,C003,iOS,UK,25-34,v2.2
U01940,2024-02-07,C004,iOS,USA,55+,v2.4
U01941,2024-03-03,C006,Android,India,45-54,v2.3
U01942,2024-01-11,C001,iOS,UK,55+,v2.3
U01943,2024-01-26,C002,Android,UK,55+,v2.4
U01944,2024-04-18,C002,iOS,Germany,35-44,v2.4
U01945,2024-01-21,C005,iOS,UK,18-24,v2.2
U01946,2024-03-18,C004,iOS,Germany,35-44,v2.1
U01947,2024-05-26,C003,Android,USA,35-44,v2.4
U01948,2024-03-11,C003,iOS,USA,18-24,v2.2
U01949,2024-01-02,C002,iOS,USA,18-24,v2.2
U01950,2024-06-02,C005,Android,UK,18-24,v2.4
U01951,2024-02-26,C001,iOS,Australia,45-54,v2.3
U01952,2024-06-11,C004,iOS,USA,25-34,v2.3
U01953,2024-03-22,C002,iOS,USA,35-44,v2.2
U01954,2024-06-27,C001,iOS,USA,35-44,v2.3
U01955,2024-01-21,C004,iOS,USA,18-24,v2.4
U01956,2024-04-04,C002,Android,USA,25-34,v2.2
U01957,2024-05-29,C001,iOS,USA,55+,v2.1
U01958,2024-03-13,C003,iOS,UK,55+,v2.2
U01959,2024-06-04,C006,iOS,USA,18-24,v2.2
U01960,2024-03-15,C001,iOS,Germany,35-44,v2.3
U01961,2024-04-14,C002,iOS,India,25-34,v2.4
U01962,2024-06-10,C001,Android,Singapore,35-44,v2.3
U01963,2024-05-17,C003,iOS,USA,35-44,v2.2
U01964,2024-04-25,C001,Android,USA,18-24,v2.4
U01965,2024-04-28,C004,Android,UK,35-44,v2.3
U01966,2024-04-17,C002,Android,Canada,18-24,v2.3
U01967,2024-01-21,C004,Android,India,25-34,v2.2
U01968,2024-05-25,C004,Android,Singapore,18-24,v2.3
U01969,2024-06-16,C002,iOS,UK,45-54,v2.3
U01970,2024-03-02,C001,Android,India,25-34,v2.2
U01971,2024-01-08,C001,iOS,UK,35-44,v2.4
U01972,2024-02-15,C006,iOS,UK,35-44,v2.3
U01973,2024-02-10,C001,Android,UK,35-44,v2.4
U01974,2024-04-14,C005,Android,France,18-24,v2.3
U01975,2024-03-07,C006,iOS,Australia,35-44,v2.4
U01976,2024-01-07,C002,Android,UK,45-54,v2.4
U01977,2024-01-11,C002,Android,USA,35-44,v2.3
U01978,2024-02-01,C001,Android,Germany,35-44,v2.4
U01979,2024-02-13,C002,Android,UK,18-24,v2.3
U01980,2024-03-08,C001,Android,UK,45-54,v2.3
U01981,2024-03-03,C004,iOS,Australia,25-34,v2.3
U01982,2024-03-07,C003,Android,Germany,18-24,v2.2
U01983,2024-02-26,C006,iOS,Australia,25-34,v2.4
U01984,2024-05-25,C004,iOS,USA,25-34,v2.4
U01985,2024-06-26,C001,Android,France,25-34,v2.2
U01986,2024-02-24,C003,iOS,UK,25-34,v2.3
U01987,2024-05-12,C002,Android,UK,25-34,v2.2
U01988,2024-05-08,C002,iOS,France,25-34,v2.2
U01989,2024-05-14,C003,iOS,USA,35-44,v2.1
U01990,2024-02-27,C002,iOS,USA,35-44,v2.4
U01991,2024-06-15,C001,iOS,Canada,35-44,v2.1
U01992,2024-05-14,C006,Android,USA,18-24,v2.3
U01993,2024-03-25,C003,iOS,Singapore,45-54,v2.3
U01994,2024-01-21,C006,iOS,Canada,18-24,v2.2
U01995,2024-02-16,C004,Android,UK,35-44,v2.3
U01996,2024-01-11,C006,iOS,USA,35-44,v2.4
U01997,2024-01-17,C006,iOS,USA,18-24,v2.2
U01998,2024-05-28,C003,iOS,India,18-24,v2.4
U01999,2024-01-19,C001,iOS,UK,18-24,v2.3
U02000,2024-02-25,C004,iOS,UK,25-34,v2.4
U02001,2024-04-23,C005,iOS,Germany,35-44,v2.3
U02002,2024-01-01,C002,iOS,USA,35-44,v2.3
U02003,2024-05-03,C003,Android,USA,45-54,v2.2
U02004,2024-03-11,C004,iOS,Canada,18-24,v2.4
U02005,2024-02-16,C003,iOS,Singapore,25-34,v2.2
U02006,2024-01-17,C004,Android,UK,45-54,v2.3
U02007,2024-06-24,C003,iOS,Germany,35-44,v2.2
U02008,2024-05-08,C002,Android,USA,35-44,v2.4
U02009,2024-02-23,C003,iOS,UK,35-44,v2.4
U02010,2024-02-10,C004,iOS,Singapore,55+,v2.4
U02011,2024-04-16,C005,iOS,India,25-34,v2.4
U02012,2024-03-18,C002,iOS,Australia,45-54,v2.3
U02013,2024-03-19,C002,iOS,USA,35-44,v2.3
U02014,2024-04-14,C002,Android,Singapore,35-44,v2.1
U02015,2024-06-29,C001,Android,USA,45-54,v2.1
U02016,2024-04-19,C005,iOS,Canada,18-24,v2.2
U02017,2024-05-08,C002,iOS,UK,18-24,v2.4
U02018,2024-05-31,C002,Android,UK,35-44,v2.4
U02019,2024-06-29,C003,iOS,Canada,25-34,v2.2
U02020,2024-06-12,C002,iOS,USA,25-34,v2.3
U02021,2024-01-19,C002,Android,USA,18-24,v2.2
U02022,2024-03-17,C003,iOS,USA,25-34,v2.3
U02023,2024-06-18,C002,iOS,USA,18-24,v2.4
U02024,2024-01-18,C006,Android,Germany,55+,v2.3
U02025,2024-04-24,C004,iOS,USA,18-24,v2.3
U02026,2024-02-20,C004,Android,USA,35-44,v2.1
U02027,2024-01-31,C004,iOS,Germany,45-54,v2.4
U02028,2024-01-16,C006,iOS,UK,25-34,v2.1
U02029,2024-05-09,C006,iOS,USA,25-34,v2.3
U02030,2024-01-18,C004,iOS,Singapore,35-44,v2.3
U02031,2024-05-11,C005,iOS,India,35-44,v2.4
U02032,2024-01-19,C004,iOS,USA,25-34,v2.4
U02033,2024-02-08,C004,iOS,Canada,25-34,v2.3
U02034,2024-06-26,C004,Android,India,25-34,v2.2
U02035,2024-06-08,C005,iOS,UK,25-34,v2.2
U02036,2024-02-27,C003,Android,USA,35-44,v2.2
U02037,2024-05-27,C006,Android,Australia,35-44,v2.2
U02038,2024-02-07,C001,iOS,UK,35-44,v2.4
U02039,2024-02-02,C003,Android,USA,25-34,v2.2
U02040,2024-02-23,C001,iOS,Singapore,18-24,v2.4
U02041,2024-03-31,C001,Android,India,18-24,v2.4
U02042,2024-01-07,C002,Android,Germany,25-34,v2.3
U02043,2024-04-12,C001,Android,Canada,18-24,v2.4
U02044,2024-05-09,C006,Android,UK,35-44,v2.2
U02045,2024-05-05,C004,iOS,Singapore,25-34,v2.2
U02046,2024-01-24,C005,iOS,USA,18-24,v2.3
U02047,2024-01-02,C002,iOS,Singapore,18-24,v2.3
U02048,2024-03-20,C005,iOS,France,25-34,v2.4
U02049,2024-01-22,C004,Android,France,18-24,v2.4
U02050,2024-06-14,C006,iOS,France,18-24,v2.1
U02051,2024-05-12,C001,Android,Germany,18-24,v2.4
U02052,2024-06-18,C002,Android,France,25-34,v2.2
U02053,2024-05-12,C006,Android,France,18-24,v2.4
U02054,2024-01-29,C005,iOS,UK,25-34,v2.3
U02055,2024-03-08,C004,iOS,UK,18-24,v2.3
U02056,2024-02-06,C006,iOS,USA,35-44,v2.3
U02057,2024-02-10,C001,iOS,UK,25-34,v2.1
U02058,2024-05-01,C002,iOS,India,25-34,v2.4
U02059,2024-06-12,C001,iOS,India,25-34,v2.3
U02060,2024-05-18,C002,Android,Australia,25-34,v2.4
U02061,2024-05-26,C001,iOS,UK,55+,v2.2
U02062,2024-01-22,C004,Android,USA,35-44,v2.2
U02063,2024-03-05,C001,Android,USA,55+,v2.4
U02064,2024-05-13,C003,Android,USA,45-54,v2.3
U02065,2024-04-05,C004,iOS,India,18-24,v2.4
U02066,2024-04-08,C004,Android,Singapore,18-24,v2.3
U02067,2024-03-01,C001,iOS,Canada,25-34,v2.3
U02068,2024-06-09,C005,Android,USA,55+,v2.3
U02069,2024-03-08,C003,iOS,USA,35-44,v2.4
U02070,2024-03-27,C006,iOS,USA,45-54,v2.4
U02071,2024-04-26,C004,Android,USA,25-34,v2.1
U02072,2024-04-03,C002,iOS,USA,18-24,v2.4
U02073,2024-01-29,C001,Android,UK,25-34,v2.3
U02074,2024-05-21,C006,iOS,France,25-34,v2.3
U02075,2024-05-10,C001,Android,UK,18-24,v2.4
U02076,2024-03-31,C003,Android,Canada,25-34,v2.1
U02077,2024-05-16,C002,iOS,India,25-34,v2.3
U02078,2024-01-26,C004,Android,France,18-24,v2.4
U02079,2024-02-08,C003,Android,USA,18-24,v2.1
U02080,2024-04-12,C002,Android,Singapore,45-54,v2.3
U02081,2024-02-04,C004,iOS,UK,35-44,v2.4
U02082,2024-02-23,C006,Android,Singapore,18-24,v2.3
U02083,2024-02-06,C003,iOS,Singapore,55+,v2.4
U02084,2024-04-10,C005,Android,USA,18-24,v2.4
U02085,2024-01-19,C001,Android,UK,25-34,v2.4
U02086,2024-05-29,C006,iOS,USA,35-44,v2.4
U02087,2024-01-03,C004,iOS,USA,35-44,v2.3
U02088,2024-02-29,C004,iOS,UK,35-44,v2.3
U02089,2024-01-19,C006,Android,Australia,45-54,v2.4
U02090,2024-01-11,C002,Android,UK,25-34,v2.3
U02091,2024-06-30,C004,Android,Germany,18-24,v2.2
U02092,2024-06-03,C006,Android,UK,45-54,v2.3
U02093,2024-06-28,C006,iOS,Canada,45-54,v2.2
U02094,2024-03-11,C006,Android,USA,35-44,v2.2
U02095,2024-04-01,C001,iOS,Germany,18-24,v2.3
U02096,2024-05-31,C002,iOS,Singapore,45-54,v2.3
U02097,2024-06-04,C005,iOS,USA,55+,v2.3
U02098,2024-06-03,C001,Android,Canada,18-24,v2.1
U02099,2024-03-02,C002,Android,India,25-34,v2.3
U02100,2024-01-11,C002,Android,France,35-44,v2.3
U02101,2024-04-12,C005,Android,Germany,35-44,v2.1
U02102,2024-05-25,C001,Android,USA,25-34,v2.3
U02103,2024-01-08,C004,Android,USA,45-54,v2.3
U02104,2024-03-04,C002,Android,USA,35-44,v2.3
U02105,2024-02-11,C001,Android,USA,25-34,v2.3
U02106,2024-03-30,C005,iOS,USA,18-24,v2.3
U02107,2024-05-17,C004,Android,UK,45-54,v2.2
U02108,2024-01-24,C004,iOS,USA,18-24,v2.3
U02109,2024-03-08,C005,iOS,USA,25-34,v2.3
U02110,2024-02-10,C006,iOS,UK,35-44,v2.4
U02111,2024-06-28,C004,iOS,Canada,18-24,v2.3
U02112,2024-01-20,C001,iOS,Canada,45-54,v2.3
U02113,2024-03-08,C001,iOS,USA,18-24,v2.3
U02114,2024-03-16,C004,Android,USA,18-24,v2.4
U02115,2024-03-03,C003,Android,USA,25-34,v2.4
U02116,2024-02-26,C001,iOS,Canada,18-24,v2.1
U02117,2024-03-03,C006,Android,USA,25-34,v2.3
U02118,2024-05-25,C001,iOS,USA,25-34,v2.3
U02119,2024-04-09,C004,Android,Singapore,45-54,v2.2
U02120,2024-04-04,C002,Android,UK,25-34,v2.1
U02121,2024-06-26,C001,Android,Singapore,18-24,v2.3
U02122,2024-02-02,C001,Android,Singapore,35-44,v2.3
U02123,2024-01-27,C005,Android,Australia,35-44,v2.3
U02124,2024-05-21,C005,iOS,USA,45-54,v2.3
U02125,2024-04-22,C003,iOS,Singapore,18-24,v2.3
U02126,2024-05-23,C004,Android,USA,35-44,v2.1
U02127,2024-03-31,C001,Android,Canada,55+,v2.4
U02128,2024-06-02,C003,Android,India,55+,v2.2
U02129,2024-04-25,C002,Android,USA,18-24,v2.4
U02130,2024-05-10,C006,iOS,USA,35-44,v2.3
U02131,2024-01-02,C006,iOS,Germany,35-44,v2.4
U02132,2024-01-19,C004,iOS,Germany,35-44,v2.2
U02133,2024-06-02,C005,Android,France,18-24,v2.4
U02134,2024-01-31,C002,iOS,USA,35-44,v2.4
U02135,2024-04-14,C002,iOS,France,18-24,v2.3
U02136,2024-02-15,C004,Android,USA,18-24,v2.3
U02137,2024-02-28,C002,Android,UK,25-34,v2.1
U02138,2024-03-06,C001,Android,Singapore,18-24,v2.3
U02139,2024-02-13,C001,Android,UK,25-34,v2.3
U02140,2024-05-25,C003,Android,Singapore,18-24,v2.3
U02141,2024-02-16,C003,Android,UK,35-44,v2.2
U02142,2024-04-05,C003,Android,Australia,45-54,v2.2
U02143,2024-02-08,C005,iOS,Canada,55+,v2.4
U02144,2024-01-31,C005,iOS,USA,25-34,v2.2
U02145,2024-05-12,C001,iOS,UK,18-24,v2.3
U02146,2024-03-27,C006,Android,USA,25-34,v2.3
U02147,2024-01-30,C004,iOS,UK,18-24,v2.4
U02148,2024-05-05,C001,iOS,USA,45-54,v2.4
U02149,2024-06-17,C004,Android,UK,25-34,v2.4
U02150,2024-03-23,C006,iOS,Australia,25-34,v2.4
U02151,2024-06-13,C001,iOS,USA,18-24,v2.4
U02152,2024-04-19,C002,iOS,USA,25-34,v2.3
U02153,2024-05-03,C004,iOS,Singapore,35-44,v2.4
U02154,2024-06-27,C001,Android,UK,18-24,v2.4
U02155,2024-05-26,C003,Android,Germany,25-34,v2.1
U02156,2024-03-18,C002,iOS,USA,45-54,v2.4
U02157,2024-04-21,C004,iOS,UK,25-34,v2.4
U02158,2024-02-24,C001,Android,India,35-44,v2.1
U02159,2024-02-22,C003,iOS,Canada,18-24,v2.3
U02160,2024-06-25,C001,iOS,India,35-44,v2.4
U02161,2024-03-25,C006,Android,France,25-34,v2.4
U02162,2024-01-12,C001,Android,Canada,25-34,v2.4
U02163,2024-06-23,C003,Android,Canada,18-24,v2.4
U02164,2024-03-10,C002,iOS,France,25-34,v2.4
U02165,2024-02-18,C005,iOS,Canada,35-44,v2.3
U02166,2024-06-27,C004,iOS,Australia,18-24,v2.2
U02167,2024-02-10,C006,iOS,UK,25-34,v2.4
U02168,2024-03-06,C006,Android,Australia,25-34,v2.2
U02169,2024-05-25,C002,Android,USA,45-54,v2.2
U02170,2024-01-23,C003,iOS,UK,55+,v2.3
U02171,2024-01-28,C001,iOS,USA,18-24,v2.4
U02172,2024-01-18,C001,Android,USA,18-24,v2.3
U02173,2024-01-11,C004,iOS,Singapore,35-44,v2.4
U02174,2024-01-12,C003,Android,USA,55+,v2.4
U02175,2024-03-30,C002,Android,UK,25-34,v2.4
U02176,2024-05-09,C001,iOS,UK,35-44,v2.3
U02177,2024-04-22,C001,iOS,USA,25-34,v2.2
U02178,2024-03-22,C001,Android,USA,25-34,v2.3
U02179,2024-02-13,C004,iOS,UK,45-54,v2.4
U02180,2024-01-02,C002,iOS,France,35-44,v2.2
U02181,2024-02-27,C004,iOS,USA,18-24,v2.4
U02182,2024-05-01,C006,Android,USA,35-44,v2.3
U02183,2024-03-01,C004,Android,USA,55+,v2.3
U02184,2024-02-09,C002,Android,UK,25-34,v2.4
U02185,2024-04-09,C006,Android,USA,18-24,v2.4
U02186,2024-02-06,C001,iOS,France,45-54,v2.4
U02187,2024-02-02,C005,iOS,India,25-34,v2.3
U02188,2024-04-25,C002,iOS,USA,25-34,v2.3
U02189,2024-05-15,C001,iOS,UK,18-24,v2.4
U02190,2024-06-17,C005,iOS,USA,45-54,v2.4
U02191,2024-04-05,C004,iOS,UK,18-24,v2.4
U02192,2024-03-17,C006,Android,France,25-34,v2.2
U02193,2024-03-27,C003,iOS,USA,25-34,v2.2
U02194,2024-04-23,C001,iOS,Canada,18-24,v2.4
U02195,2024-06-23,C003,iOS,USA,35-44,v2.2
U02196,2024-04-15,C002,iOS,Germany,35-44,v2.3
U02197,2024-06-05,C006,Android,Germany,45-54,v2.4
U02198,2024-01-17,C001,iOS,France,18-24,v2.4
U02199,2024-03-21,C006,iOS,Germany,55+,v2.3
U02200,2024-01-17,C002,Android,Canada,45-54,v2.3
U02201,2024-06-29,C001,iOS,Germany,18-24,v2.4
U02202,2024-02-11,C002,iOS,Canada,18-24,v2.3
U02203,2024-04-30,C004,iOS,France,18-24,v2.2
U02204,2024-02-07,C006,iOS,UK,45-54,v2.3
U02205,2024-05-02,C001,iOS,Australia,45-54,v2.4
U02206,2024-05-29,C003,iOS,UK,25-34,v2.4
U02207,2024-03-29,C006,Android,India,18-24,v2.2
U02208,2024-03-17,C004,Android,UK,55+,v2.4
U02209,2024-02-20,C006,iOS,Australia,55+,v2.1
U02210,2024-06-03,C006,iOS,Canada,35-44,v2.4
U02211,2024-04-03,C005,iOS,USA,25-34,v2.4
U02212,2024-05-05,C002,iOS,Canada,35-44,v2.2
U02213,2024-04-20,C002,iOS,Singapore,35-44,v2.4
U02214,2024-03-26,C003,iOS,Singapore,35-44,v2.4
U02215,2024-01-05,C002,iOS,USA,25-34,v2.4
U02216,2024-03-10,C004,iOS,Germany,45-54,v2.4
U02217,2024-04-14,C004,iOS,USA,25-34,v2.2
U02218,2024-03-13,C002,Android,India,18-24,v2.4
U02219,2024-03-22,C005,Android,UK,18-24,v2.4
U02220,2024-03-03,C001,iOS,UK,45-54,v2.4
U02221,2024-01-20,C001,iOS,Germany,45-54,v2.3
U02222,2024-02-09,C003,Android,Singapore,35-44,v2.3
U02223,2024-06-19,C001,iOS,Australia,18-24,v2.4
U02224,2024-01-21,C001,Android,UK,25-34,v2.4
